"subject_id","treatment_id","paper_id","Game_type","scenarios","Design","KW_Normative","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal"
"2020Bas115_1a_akmo15","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",6,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_akno23","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amra13","2020Bas115_1a","2020Bas115","DG",10,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",7,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amtu29","2020Bas115_1a","2020Bas115","DG",10,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_amwa20","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",0,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",7,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",8,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",9,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_amwu22","2020Bas115_1a","2020Bas115","DG",10,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",1,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",2,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",4,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",8,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_aodi09","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",8,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",9,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_apfo19","2020Bas115_1a","2020Bas115","DG",10,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_asdu12","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",6,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_ashe14","2020Bas115_1a","2020Bas115","DG",10,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",5,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",7,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",8,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asit10","2020Bas115_1a","2020Bas115","DG",10,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",0,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",2,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",3,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",8,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_asko17","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_asko29","2020Bas115_1a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_atbu30","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",8,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",9,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_atkr26","2020Bas115_1a","2020Bas115","DG",10,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_atra26","2020Bas115_1a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",1,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",2,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_avna11","2020Bas115_1a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",3,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",7,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",8,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",9,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_azmo30","2020Bas115_1a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",4,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",6,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",7,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eamo23","2020Bas115_1a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",2,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",3,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",4,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",7,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",8,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eato23","2020Bas115_1a","2020Bas115","DG",10,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",0,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",5,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",6,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",7,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",8,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",9,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eauc13","2020Bas115_1a","2020Bas115","DG",10,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",0,"Within",1,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",1,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",2,"Within",0.3,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",5,"Within",-0.6,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",6,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",7,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",8,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",9,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eawo06","2020Bas115_1a","2020Bas115","DG",10,"Within",-1,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",0,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",1,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",2,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",3,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",4,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",5,"Within",0.6,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",6,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",7,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",8,"Within",-0.3,NA,NA,NA,NA
"2020Bas115_1a_eckr06","2020Bas115_1a","2020Bas115","DG",9,"Within",-0.3,NA,NA,NA,NA
